,train_loss,val_loss,train_acc,val_acc
32,0.007825229821687603,0.007891674981927955,0.7503277972027972,0.748439060939061
33,0.007846804176151127,0.0077073686197027935,0.7488136863136863,0.7533248001998002
34,0.0078024247756132955,0.007813518683609369,0.7488449050949051,0.7486888111888111
35,0.007846436833127307,0.007741866448147968,0.7473307942057942,0.7549637862137862
36,0.007824104062963527,0.007748434589440738,0.7508897352647352,0.754995004995005
37,0.007795723313772744,0.007798489397177687,0.7495161088911089,0.7507960789210789
38,0.007704900401355057,0.007664181023173696,0.7527628621378621,0.7555881618381618
39,0.0077462362564661045,0.007850376453220873,0.7521540959040959,0.7521384865134865
40,0.007734885389500713,0.007768914463104574,0.7541208791208791,0.7487668581418582
41,0.007733720523602033,0.007770303084601562,0.7534496753246753,0.7477522477522478
42,0.007759127987792471,0.007951210702320079,0.7521540959040959,0.7428196803196803
43,0.007731705173649094,0.007762132171117194,0.7520916583416584,0.7515453296703297
44,0.007681672231524022,0.00779365898239297,0.755791083916084,0.7531062687312687
45,0.0077031243761832065,0.007701062656414288,0.7562125374625375,0.7523257992007992
46,0.007652641224258995,0.007690995893944483,0.7560252247752248,0.7545267232767233
47,0.007631226820493495,0.007818908394350633,0.7554008491508492,0.7492351398601399
48,0.007661501360642207,0.007680046816377879,0.7570086163836164,0.752435064935065
49,0.00764183743440962,0.0076952599971504,0.7559159590409591,0.7550262237762237
50,0.007551478517412038,0.007567726857643891,0.7595997752247752,0.758788086913087
51,0.007421132976321371,0.007533394720416505,0.7647196553446554,0.759630994005994
52,0.007466317605707314,0.0075676057996650736,0.7632367632367633,0.7567276473526473
53,0.007426220673851885,0.007559725906342625,0.7650942807192808,0.758991008991009
54,0.007451257820089499,0.007555381326073712,0.7629089660339661,0.7576954295704296
55,0.007437077227637514,0.0075319806168732285,0.7646728271728271,0.7591471028971029
56,0.007500046789255384,0.00753921031910967,0.7644230769230769,0.7601461038961039
57,0.007445178417531731,0.00749036964665462,0.7642982017982018,0.7619567932067932
58,0.007431124547286169,0.007527113549288485,0.7655937812187812,0.7617382617382618
59,0.007423687653223445,0.007447863563794743,0.7668581418581418,0.7641108891108891
60,0.0074302488221571995,0.007538484043807357,0.7657186563436563,0.7598651348651349
61,0.007428358905817513,0.00749165851475818,0.7662025474525475,0.7602709790209791
62,0.007430246473382135,0.0074605758243299035,0.7650474525474525,0.7634709040959041
63,0.007442867770869207,0.007467611286264437,0.7643138111888111,0.7617226523476524
64,0.007445483767128848,0.007559696423609952,0.7633772477522478,0.7596466033966034
65,0.007407908004566238,0.007471571759237991,0.765625,0.7624562937062938
66,0.007401381040105483,0.007500762178503967,0.7675293456543456,0.7599744005994006
67,0.00738243231239108,0.007536546777483526,0.767061063936064,0.7602241508491508
68,0.007382425584260013,0.007452462185323089,0.7674669080919081,0.7630494505494505
69,0.007386136604668377,0.00745265348325972,0.7662962037962038,0.7632835914085914
70,0.007416923902091476,0.00749571573967998,0.7647664835164835,0.7586476023976024
71,0.0073584879592217345,0.007494906096120964,0.7686063936063936,0.7603646353646354
72,0.007331373298412317,0.007448115466082548,0.7699644105894106,0.7626123876123876
73,0.007387194641541083,0.007484689279999975,0.7647508741258742,0.7609734015984015
74,0.0073690355818655405,0.007490575290773507,0.7680756743256744,0.7607236513486514
75,0.007377806999306609,0.007528875629277109,0.7657967032967034,0.758991008991009
76,0.007342839021827434,0.007458637196377113,0.7691058941058941,0.7621909340659341
77,0.007388969716317319,0.0074844138313468166,0.7674981268731269,0.7613011988011988
78,0.0073752639778926,0.007474928625862112,0.7681381118881119,0.7632679820179821
79,0.007427161508756173,0.007477933225072139,0.765984015984016,0.7630494505494505
80,0.007409268756165401,0.007485855180959958,0.765827922077922,0.7619255744255744
81,0.007328330942491939,0.007455025539527853,0.7691995504495505,0.762347027972028
82,0.007377264852803963,0.007482774718036572,0.767623001998002,0.762627997002997
83,0.007381029704773611,0.007487028913961334,0.7688093156843157,0.7620972777222778
84,0.007347021115614431,0.007520322011063596,0.7674512987012987,0.7599119630369631
85,0.007365538560497862,0.007445103464672318,0.768060064935065,0.7629714035964036
86,0.007350816621215312,0.007494430872262804,0.7675293456543456,0.7594592907092907
87,0.00730107012544419,0.007455287395151226,0.7724306943056943,0.7627684815184815
88,0.007349193070109908,0.0074901012029242025,0.7678103146853147,0.7613011988011988
89,0.007305622420884989,0.007494572037412273,0.7724775224775224,0.7631743256743256
90,0.007401588195181274,0.007583345184670194,0.7668581418581418,0.7576017732267732
91,0.007340959201638515,0.007529787275917851,0.7692307692307693,0.760989010989011
92,0.007285793168613544,0.007502902890429958,0.7715721778221778,0.7593188061938062
93,0.0073391607261033024,0.00740478143140629,0.7686532217782218,0.7668425324675324
94,0.007391275691945891,0.007466138580108766,0.7663274225774226,0.76126998001998
95,0.00734543519003408,0.00749745335221499,0.7691215034965035,0.7611138861138861
96,0.007348020043741394,0.007461921303076195,0.7691995504495505,0.7610202297702298
97,0.007395205033531823,0.007528623175266739,0.7654376873126874,0.7594436813186813
98,0.007391383874227295,0.007493755814584938,0.7658903596403597,0.7604426823176823
99,0.007283280940389597,0.007463794764499743,0.7712131618381618,0.7623314185814186
100,0.007372983723886304,0.007478322045269099,0.7675917832167832,0.7597714785214785
101,0.00735817797254998,0.007482200675363933,0.7678883616383616,0.7610046203796204
102,0.00733499295616915,0.007461316217868389,0.7675605644355644,0.7605831668331668
103,0.007277642272982177,0.007467988020201753,0.7711195054945055,0.7639547952047953
104,0.007362373717516274,0.007469614998871958,0.7697458791208791,0.7612855894105894
105,0.0073377667883453845,0.007443911588558188,0.769621003996004,0.7622377622377622
106,0.007441049636612376,0.007488671705577072,0.7641108891108891,0.7598183066933067
107,0.007323131422520607,0.007490915932472085,0.7689341908091908,0.7591939310689311
108,0.007400768758779342,0.0075012804088103666,0.7653596403596403,0.7608329170829171
109,0.007388471905328147,0.0074349989747995145,0.7671703296703297,0.763346028971029
110,0.007318492648522039,0.007538645477550519,0.7692932067932068,0.7575081168831169
111,0.007340545085938899,0.007469122511121657,0.7696053946053946,0.7604114635364635
112,0.0073888491751713595,0.007472006886449459,0.766624000999001,0.7631118881118881
113,0.0072921128077367385,0.007493002574191197,0.7708229270729271,0.7620972777222778
114,0.0073467561794625415,0.007489681774685225,0.7677947052947053,0.7610826673326674
115,0.007342661947261293,0.007496615520564022,0.7684971278721279,0.7608797452547452
116,0.007387915338211871,0.0074735511825619995,0.7655781718281718,0.7614416833166833
117,0.007340864175567766,0.007517870472786905,0.7688405344655345,0.7608485264735265
118,0.007349523017415544,0.007428517955430708,0.7688717532467533,0.7619567932067932
119,0.007313023538111926,0.007500372423262863,0.768981018981019,0.7618475274725275
120,0.007359734950838359,0.007495285474698057,0.768778096903097,0.7614729020979021
121,0.007351264060771728,0.007500514306209899,0.7688561438561439,0.7611763236763237
122,0.007355251449991118,0.007503528381464305,0.7686844405594405,0.7597090409590409
123,0.007353144531304781,0.0074730343697080905,0.7691683316683317,0.7618631368631369
124,0.007356319240630268,0.007476279821403168,0.7671235014985015,0.7626436063936064
125,0.007333385239408298,0.007546828263304331,0.7690122377622378,0.7586007742257742
126,0.007391465527771207,0.007556367724143959,0.7674981268731269,0.7578515234765235
127,0.007363273541198357,0.007505064256132006,0.7674356893106893,0.7629089660339661
128,0.007337505175089175,0.0074585144190335425,0.7672483766233766,0.7644855144855145
129,0.007369466909355336,0.007499896595580178,0.7664991258741258,0.760910964035964
130,0.007323872131927239,0.007498869286304885,0.7689966283716284,0.7597246503496503
131,0.007350513389190802,0.0074988655237989,0.7679195804195804,0.7625187312687313
132,0.007311396850654474,0.007456549701023173,0.7705107392607392,0.7621441058941059
133,0.007383216954451371,0.007535740746637354,0.7675917832167832,0.7581012737262737
134,0.007337426770474766,0.007410631146185197,0.7683566433566433,0.7658435314685315
135,0.007345527796619958,0.007460547079398231,0.7694336913086913,0.7632992007992008
136,0.007366154663409893,0.007460240749632949,0.7675293456543456,0.7628933566433567
137,0.007381688190305924,0.0075171599104129645,0.7682161588411588,0.7600836663336663
138,0.007347218960255653,0.007463552186137193,0.7678571428571429,0.7647196553446554
139,0.007400536736181298,0.007393172769514206,0.7660776723276723,0.7649381868131868
140,0.007302671610903401,0.007504201924928895,0.7700736763236763,0.7609734015984015
141,0.007319977763318247,0.007537086943181215,0.769340034965035,0.758429070929071
142,0.00732802516817079,0.007532959449924641,0.768902972027972,0.7585383366633367
143,0.007333399847961151,0.0074563574680424,0.7698083166833167,0.7626592157842158
144,0.007376777426852332,0.007430859553217367,0.7665927822177823,0.7636738261738262
145,0.007399862963840232,0.007476476602606126,0.7681693306693307,0.7612075424575424
146,0.007324361612650005,0.007482472373606204,0.7701048951048951,0.7605363386613386
147,0.007343546282704715,0.00749543986862877,0.7698395354645354,0.7614729020979021
148,0.007365159041431549,0.007536893330894031,0.7659684065934066,0.7585695554445554
149,0.007365108782576246,0.007481352642427881,0.7679976273726273,0.7616914335664335
150,0.00735692023350806,0.007467407838801493,0.7691371128871128,0.7632211538461539
151,0.0073890112560022845,0.007527226797555323,0.7654376873126874,0.758912962037962
152,0.007362814864365162,0.007520105062679692,0.7670766733266733,0.7602865884115884
153,0.007307583983935468,0.007499915506731678,0.7694180819180819,0.7602085414585414
154,0.007337901751035368,0.0074894650863459354,0.7685751748251748,0.7598651348651349
155,0.007333823201524747,0.0074692042595655705,0.7695117382617382,0.7618163086913087
156,0.007354462409501786,0.007508234578193157,0.7682161588411588,0.7603021978021978
157,0.0073534235475467636,0.007522739666317786,0.7684815184815185,0.7619255744255744
158,0.007336473991195639,0.007475930244218071,0.767263986013986,0.7615041208791209
159,0.007358182814776093,0.007479238720214391,0.7684659090909091,0.7605675574425574
160,0.007352956029661855,0.007447621401782695,0.7684971278721279,0.7625655594405595
161,0.00730361829518334,0.007500210568052042,0.7694805194805194,0.7605831668331668
162,0.0073417478336856795,0.007436770591773205,0.7691215034965035,0.7634709040959041
163,0.0072956319091716905,0.007457806227298884,0.7702453796203796,0.7627840909090909
164,0.007327106864108787,0.007450431303868255,0.7697458791208791,0.7612387612387612
165,0.007316579849651822,0.007440429040836496,0.7726960539460539,0.7626748251748252
166,0.007364791177388106,0.007434172704667002,0.7679664085914086,0.764704045954046
167,0.007299067648862685,0.0075366446566019025,0.7716814435564435,0.7590378371628371
168,0.0073694919182972,0.007467005437669845,0.7690746753246753,0.7650942807192808
169,0.007368488835503946,0.007488022579324918,0.7651411088911089,0.7601304945054945
170,0.007269575152654093,0.007442150320336744,0.7724775224775224,0.7630338411588412
171,0.007292839419375826,0.007460050922181163,0.7713380369630369,0.7632992007992008
172,0.007364515049548654,0.007470897138379254,0.7665615634365635,0.761909965034965
173,0.007374481451544133,0.007453175537012793,0.7680912837162838,0.7647508741258742
174,0.007376896135125693,0.007495790932115379,0.7674512987012987,0.7611294955044955
175,0.00734490576059698,0.007470906570230003,0.7690902847152847,0.76126998001998
176,0.007338451645378913,0.00751869660103461,0.7674669080919081,0.7601304945054945
177,0.007323208678100671,0.0074940344461097525,0.7696834415584416,0.7613011988011988
178,0.0072882825771084314,0.007508438034960023,0.7709946303696303,0.7593656343656343
179,0.007362377367910002,0.007499009568512171,0.7694024725274725,0.7595061188811189
180,0.007373596823957565,0.007463394535833842,0.7685283466533467,0.7645635614385614
