,train_loss,val_loss,train_acc,val_acc
53,0.006452187948807196,0.007415513719220857,0.7992632367632367,0.7649381868131868
54,0.006419997286892586,0.007398017522572846,0.801791958041958,0.7661557192807192
55,0.00636999740695151,0.007407635565499192,0.8026504745254746,0.764704045954046
56,0.006383308726544311,0.0073426584824808055,0.803508991008991,0.764266983016983
57,0.006266215732637476,0.007444057982511722,0.8048826173826173,0.765468906093906
58,0.006267993844446394,0.007343583081111119,0.805147977022977,0.7665771728271729
59,0.006215185270068812,0.007443931869246981,0.8070991508491508,0.7642357642357642
60,0.006278579039582899,0.00742631210023528,0.8059128371628371,0.7644074675324676
61,0.006191167956242314,0.007347700299581626,0.8108766233766234,0.7692307692307693
62,0.0061957701695496805,0.007448019749660801,0.8091595904095904,0.7651723276723277
63,0.006213390710554295,0.007416792054354519,0.8084727772227772,0.7641577172827173
64,0.006155678354851254,0.007461402412656542,0.809705919080919,0.7625031218781219
65,0.006161470455792058,0.007495893057543676,0.8097527472527473,0.7653596403596403
66,0.006133057067745721,0.007489008059330679,0.8104707792207793,0.7632679820179821
67,0.006090984354586481,0.007524362086996689,0.8121722027972028,0.7648601398601399
68,0.006167674133624811,0.0073726276507029885,0.8106893106893107,0.768262987012987
69,0.0061617547938773234,0.007567031529511546,0.8102678571428571,0.7608485264735265
70,0.006090615057971675,0.0074029753685228294,0.8129838911088911,0.7669674075924076
71,0.00614381088599838,0.007459944202243671,0.8110951548451548,0.7648757492507493
72,0.0060299181334719015,0.007408377776791404,0.815777972027972,0.7661713286713286
73,0.006064819503942138,0.007472161754880186,0.8129995004995005,0.7669361888111889
74,0.006032830977870093,0.0074427244346495815,0.8148414085914086,0.7657186563436563
75,0.006046275540555527,0.007509448968402513,0.814419955044955,0.7652191558441559
76,0.006035116241573097,0.007495469527205566,0.8135302197802198,0.764625999000999
77,0.006054026478265117,0.007450783032120078,0.8124063436563437,0.7640796703296703
78,0.006060293193889799,0.007493893312128423,0.8132648601398601,0.765984015984016
79,0.006021384917595959,0.007381523781633758,0.8156843156843157,0.770339035964036
80,0.005991710050563727,0.007484567079499557,0.815497002997003,0.7656874375624375
81,0.005979715993015708,0.007373799694809955,0.8157935814185814,0.7696366133866134
82,0.006053750617913418,0.007449342049081455,0.8147009240759241,0.7663118131868132
83,0.006046962300473666,0.00742808082275889,0.8160277222777222,0.7668893606393606
84,0.0059959011435691085,0.007525568132518561,0.8165428321678322,0.7644855144855145
85,0.005978937787408536,0.0074426404411693315,0.8177447552447552,0.7665147352647352
86,0.0060159236487637565,0.007423051501290276,0.8164023476523476,0.7688873626373627
87,0.006013809341135305,0.00746277605158302,0.8152004245754245,0.7644699050949051
88,0.005991975537972984,0.007432950226325806,0.8159028471528471,0.7652815934065934
89,0.005999002271433259,0.007427935527598525,0.8154033466533467,0.7659371878121878
90,0.005985198921377916,0.007515975248559818,0.8178228021978022,0.7630026223776224
91,0.006054511930389733,0.00747684400470985,0.8147477522477522,0.7653596403596403
92,0.005978952358978299,0.007482041573881374,0.817057942057942,0.7652191558441559
93,0.006057688733795425,0.007486926842263186,0.8146072677322678,0.7660152347652348
94,0.005927719180932739,0.007471543954467618,0.818853021978022,0.7653596403596403
95,0.006026539093043495,0.007455620111303998,0.8159652847152847,0.7660308441558441
96,0.006004908795261032,0.007378303822219282,0.817135989010989,0.7672952047952047
97,0.005974337798203682,0.0075127933138086425,0.8176354895104895,0.7637830919080919
98,0.005996821496819893,0.007415804402580807,0.8166520979020979,0.7650006243756243
99,0.006027786274460125,0.007484974327509279,0.8159028471528471,0.765827922077922
100,0.005937506866685071,0.00747943237111285,0.8198364135864136,0.767342032967033
101,0.005979573507407135,0.007420611685024692,0.8179632867132867,0.7670454545454546
102,0.005989386093478043,0.007478930340329935,0.8174637862137862,0.7643918581418582
103,0.006011004332680028,0.0074869228441353805,0.8149194555444556,0.7640796703296703
104,0.006023107424748691,0.007480190056222645,0.8151848151848152,0.7655001248751249
105,0.006044823229061691,0.007422194045807396,0.8160589410589411,0.7660776723276723
106,0.006013212729706899,0.00753923597002214,0.8162462537462537,0.7655157342657343
107,0.006000253936177218,0.007473211292620305,0.8166052697302697,0.7649225774225774
108,0.006014038265294784,0.007482877360297726,0.8157935814185814,0.7642825924075924
109,0.005996677112513474,0.007556890154938464,0.8151692057942058,0.765625
110,0.0060331475396234015,0.00742206633366369,0.8160121128871128,0.7686063936063936
111,0.005934822310290702,0.007474364588627002,0.8186344905094906,0.7651411088911089
112,0.005984051805036096,0.007479688709743179,0.8158248001998002,0.7658435314685315
113,0.006012267139800764,0.007395268719341907,0.8159808941058941,0.769901973026973
114,0.005980368388200795,0.007433564268186555,0.816417957042957,0.7676073926073926
115,0.005924071328106013,0.007510738754570558,0.8178384115884116,0.7651254995004995
116,0.005987802661581339,0.007423904308533812,0.8179632867132867,0.7679351898101898
117,0.006011486918964124,0.007466641303568662,0.8161525974025974,0.7686376123876124
118,0.006012698794323411,0.0074044741117037256,0.8154033466533467,0.767623001998002
119,0.006002777165358329,0.007447709315935602,0.8156687062937062,0.7667488761238761
120,0.006036885375097454,0.0074602305636993355,0.8139516733266733,0.766983016983017
121,0.005994488318617289,0.0075191445113694695,0.8164491758241759,0.7648445304695305
122,0.006035358257978768,0.007458533363679161,0.8146853146853147,0.7662025474525475
123,0.0060338233934843786,0.0074760492420759975,0.8149194555444556,0.7663742507492507
124,0.005972146520858163,0.00750988125977861,0.8189310689310689,0.7644230769230769
125,0.006034511394080493,0.007483669300819491,0.8152316433566433,0.7654064685314685
126,0.006046487592052776,0.0074878868683670215,0.8145916583416584,0.7647352647352648
127,0.005985610936251985,0.007614310217237883,0.8161057692307693,0.7619567932067932
128,0.0059938675576967975,0.007473583940275155,0.8177603646353646,0.7650474525474525
129,0.006020311930251273,0.007465856598706899,0.8140921578421578,0.7659215784215784
